timestamp,gx,gy,gz,ax,ay,az
8.902181,-0.295048,0.403302,-0.328209,-0.000000,-0.000000,9.810000
8.922316,-2.000000,0.912720,-0.979435,-0.000000,-0.000000,9.810000
8.942343,1.009586,0.126231,-2.000000,-0.000000,-0.000000,9.810000
8.962474,2.000000,-0.367915,-2.000000,-0.000000,-0.000000,9.810000
8.982514,0.323453,-1.100954,-1.867371,-0.000000,-0.000000,9.810000
9.002660,1.235388,-1.474018,-0.788540,-0.000000,-0.000000,9.810000
9.022806,0.202371,0.645466,0.689536,-0.000000,-0.000000,9.810000
9.043271,-0.433583,-0.094117,1.231679,-0.000000,-0.000000,9.810000
9.063027,-0.587391,-0.822792,1.433483,-0.000000,-0.000000,9.810000
9.083100,-1.955292,-0.992961,2.000000,-0.000000,-0.000000,9.810000
9.103160,-2.000000,-0.325373,2.000000,-0.000000,-0.000000,9.810000
9.123233,-0.568846,-0.421366,2.000000,-0.000000,-0.000000,9.810000
9.143334,0.770694,-0.823883,0.477915,-0.000000,-0.000000,9.810000
9.163425,1.272476,0.405484,0.870614,-0.000000,-0.000000,9.810000
9.183523,1.341198,1.507223,0.994969,-0.000000,-0.000000,9.810000
9.203687,0.515439,1.567218,0.421192,-0.000000,-0.000000,9.810000
9.223718,-0.670294,1.450500,-0.227853,-0.000000,-0.000000,9.810000
9.243810,-1.853845,1.472316,-1.011069,-0.000000,-0.000000,9.810000
9.263938,1.681538,-0.963509,-1.624116,-0.000000,-0.000000,9.810000
9.284033,2.000000,-1.349663,-0.991434,-0.000000,-0.000000,9.810000
9.304109,0.070380,0.234223,-0.167857,-0.000000,-0.000000,9.810000
9.324135,1.955336,-1.610372,0.018675,-0.000000,-0.000000,9.810000
9.344293,1.750260,0.907266,-0.483107,-0.000000,-0.000000,9.810000
9.364375,-0.708473,0.463298,-0.237670,-0.000000,-0.000000,9.810000
9.384482,-0.764105,-1.064956,0.656811,-0.000000,-0.000000,9.810000
9.404552,-2.000000,-0.715890,1.493478,-0.000000,-0.000000,9.810000
9.424658,-2.000000,-0.521723,2.000000,-0.000000,-0.000000,9.810000
9.444780,-1.992381,-0.355916,2.000000,-0.000000,-0.000000,9.810000
9.464838,1.003041,-0.584991,0.962244,-0.000000,-0.000000,9.810000
9.484947,1.071763,0.549473,0.289201,-0.000000,-0.000000,9.810000
9.505023,1.358652,1.340326,0.842252,-0.000000,-0.000000,9.810000
9.525178,0.301637,1.080708,0.572817,-0.000000,-0.000000,9.810000
9.545180,-1.080446,1.598853,-0.090408,-0.000000,-0.000000,9.810000
9.565369,-1.692402,0.799274,-1.208510,-0.000000,-0.000000,9.810000
9.585446,1.346652,-1.267851,-1.357953,-0.000000,-0.000000,9.810000
9.605552,2.000000,-1.587464,-0.940165,-0.000000,-0.000000,9.810000
9.625647,-0.289594,0.901812,-0.110043,-0.000000,-0.000000,9.810000
9.645726,2.000000,-0.937329,-0.031503,-0.000000,-0.000000,9.810000
9.665819,1.802620,1.313055,-0.825628,-0.000000,-0.000000,9.810000
9.685924,-0.717199,0.249495,-0.807084,-0.000000,-0.000000,9.810000
9.706000,-1.331337,-1.186038,0.124486,-0.000000,-0.000000,9.810000
9.726110,-2.000000,-1.923440,1.239315,-0.000000,-0.000000,9.810000
9.746208,-2.000000,-0.852244,2.000000,-0.000000,-0.000000,9.810000
9.766259,-1.716400,0.194953,2.000000,-0.000000,-0.000000,9.810000
9.786361,1.341198,-0.103934,0.378649,-0.000000,-0.000000,9.810000
9.806523,1.617178,0.550564,0.172482,-0.000000,-0.000000,9.810000
9.826604,1.604088,0.982533,0.732078,-0.000000,-0.000000,9.810000
9.846728,0.956135,1.146158,0.411374,-0.000000,-0.000000,9.810000
9.866827,-0.247051,0.525475,-0.172220,-0.000000,-0.000000,9.810000
9.886871,-1.273523,0.864723,-1.317593,-0.000000,-0.000000,9.810000
9.906994,-0.192510,-0.929693,-2.000000,-0.000000,-0.000000,9.810000
9.927079,2.000000,-0.196655,-1.691748,-0.000000,-0.000000,9.810000
9.947185,-0.535031,-0.357007,-0.898714,-0.000000,-0.000000,9.810000
9.967304,1.023767,-1.109680,-0.506015,-0.000000,-0.000000,9.810000
9.987463,1.643358,0.727279,-0.762360,-0.000000,-0.000000,9.810000
10.007478,-1.005179,0.947627,-0.245306,-0.000000,-0.000000,9.810000
10.027591,-1.057539,-1.256943,0.886976,-0.000000,-0.000000,9.810000
10.048120,-2.000000,-1.466382,1.666920,-0.000000,-0.000000,9.810000
10.067799,-2.000000,-0.686438,2.000000,-0.000000,-0.000000,9.810000
10.087924,-0.836100,-0.096299,2.000000,-0.000000,-0.000000,9.810000
10.107944,0.910320,-0.197746,1.245860,-0.000000,-0.000000,9.810000
10.128054,1.172119,0.776366,0.589180,-0.000000,-0.000000,9.810000
10.148177,1.505914,0.994532,0.982969,-0.000000,-0.000000,9.810000
10.168261,0.445626,1.005441,0.735351,-0.000000,-0.000000,9.810000
10.188417,-0.950637,1.067618,0.196480,-0.000000,-0.000000,9.810000
10.208486,-2.000000,1.830109,-1.116880,-0.000000,-0.000000,9.810000
10.228539,-0.804466,-1.228581,-2.000000,-0.000000,-0.000000,9.810000
10.248662,2.000000,-0.220653,-1.582665,-0.000000,-0.000000,9.810000
10.268715,0.728151,-2.000000,-2.000000,-0.000000,-0.000000,9.810000
10.288807,0.476169,-0.052665,-1.227054,-0.000000,-0.000000,9.810000
10.308914,1.690264,0.685827,-1.009978,-0.000000,-0.000000,9.810000
10.329029,-0.520850,0.706553,-0.695819,-0.000000,-0.000000,9.810000
10.349057,-1.241889,-1.010415,0.215025,-0.000000,-0.000000,9.810000
10.369255,-2.000000,-1.645278,1.398576,-0.000000,-0.000000,9.810000
10.389338,-2.000000,-0.930784,2.000000,-0.000000,-0.000000,9.810000
10.409466,-1.645496,-1.171858,2.000000,-0.000000,-0.000000,9.810000
