timestamp,gx,gy,gz,ax,ay,az
6.611099,2.249293,-0.178896,3.171045,3.017126,6.932983,-6.037844
6.632313,1.438806,-0.334885,3.003057,5.287604,5.489385,-8.959169
6.652418,3.009602,-1.627520,2.964878,2.674638,2.669249,-4.605024
6.674748,2.189297,-2.839433,2.409645,0.898731,-0.082628,0.920286
6.692204,3.403392,-1.866411,1.306815,-0.576002,-0.433499,-8.172405
6.711945,1.854412,-0.507236,-0.666498,-15.292798,-10.406959,-19.620000
6.733603,-0.209440,1.159553,-0.274889,2.580634,-0.809517,-4.693041
6.751849,0.441786,1.118102,-0.161443,-8.198152,-3.987708,-11.933185
6.772062,-0.070904,0.743947,-0.367610,-0.109572,-0.941841,-7.158713
6.791994,0.293433,-0.338158,-0.086176,2.839894,-2.239343,-8.654403
6.812233,-0.553051,-0.001091,0.290161,2.806963,-2.524351,-7.873028
6.832141,-0.210530,-0.865029,0.356702,2.192042,-2.500400,-10.795551
6.853412,-0.666498,-0.237801,-0.015272,3.887715,-2.431544,-10.629097
6.871863,-0.094902,-0.705768,0.446150,4.532574,-1.151406,-10.562036
6.894046,-0.509418,-0.478875,1.459532,3.544629,0.094005,-7.390432
6.913145,-0.533416,-0.544325,2.168572,-1.056802,0.504750,-10.965597
6.933620,-0.518145,-0.309796,2.452188,-1.420247,0.313149,-8.795709
6.952244,-0.457058,-0.016362,2.310380,-1.433419,-1.327440,-8.653206
6.972208,-0.809396,0.091630,1.978767,-0.128134,-1.565145,-7.489226
6.992355,-1.317724,0.757037,1.542435,-2.323768,-1.874103,-8.692723
7.013156,-1.703878,0.245437,1.253365,-0.404160,-0.193997,-8.682545
7.034271,-2.272201,-0.811578,0.859575,0.160466,1.243614,-9.202863
7.052743,-2.213296,-0.244346,0.812669,2.815345,1.496887,-3.316503
7.073848,-2.651810,0.365428,0.987202,2.339335,-0.287402,-6.904243
7.092797,-3.436117,2.807798,1.401718,3.980522,9.293873,-15.908318
7.112931,-2.859067,-0.434151,1.638428,4.929549,9.438772,-19.620000
7.133021,-0.056723,-1.138827,2.525273,-0.812510,4.719985,-7.336544
7.153070,-1.250092,-1.445351,1.499892,-0.890349,1.700464,-11.057206
7.173245,-0.502873,0.006545,0.642499,-0.169448,1.563349,-10.607542
7.193310,0.097084,0.284707,-0.157080,2.110611,4.737947,-13.266013
7.213389,2.385647,0.068722,-1.071196,5.451663,9.794432,-12.375665
