step,time,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,action_0,joint_pos_0,joint_pos_rel_0,action_1,joint_pos_1,joint_pos_rel_1,action_2,joint_pos_2,joint_pos_rel_2,action_3,joint_pos_3,joint_pos_rel_3,action_4,joint_pos_4,joint_pos_rel_4,action_5,joint_pos_5,joint_pos_rel_5,action_6,joint_pos_6,joint_pos_rel_6,action_7,joint_pos_7,joint_pos_rel_7,action_8,joint_pos_8,joint_pos_rel_8,action_9,joint_pos_9,joint_pos_rel_9,action_10,joint_pos_10,joint_pos_rel_10,action_11,joint_pos_11,joint_pos_rel_11
294,5.88,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.13872814,-0.20543265,-0.03125453,0.052797392,0.30003244,0.10410237,0.09693658,0.029013038,0.08304155,0.11847998,-0.10070789,0.018600106,-3.1338851,2.7539346,-0.50146186,0.15229064,0.0823265,-1.5831509,-1.1490574,-1.5040363,-0.25831386,1.354763,-0.29419017,1.6261467,2.7606907,3.2415109,1.1299901,0.55836,-4.848259,-1.3723552,-1.1242559,0.7086903,-0.9443161,-1.941027,3.089419,-0.0149128195,0.009480633,0.14662832,0.08172501,0.19058189,-0.089720994,-0.04212553,-0.0061310707,0.107700564,0.022324229,0.0061194003,0.22984329,0.090823315,0.08852347,-0.19477786,-0.19477786,0.10647581,0.64056695,-0.14443308,0.11702872,-1.6085296,-0.038529515,0.22096749,0.05738532,0.05738532,-0.100829035,1.0768269,0.2918269,-0.008202256,-1.4998305,0.07016957,0.019682985,0.07206832,0.07206832,0.14765865,0.7859091,0.00090909004,0.010778512,-1.4941751,0.075824976,-0.019003898,0.14134146,0.14134146,0.24557851,0.6848075,-0.10019255,0.071510434,-1.5191772,0.050822854
295,5.9,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.19477786,-0.14443308,-0.038529515,0.05738532,0.2918269,0.07016957,0.07206832,0.00090909004,0.075824976,0.14134146,-0.10019255,0.050822854,-2.802486,3.049979,-0.36375034,0.22939655,-0.41027504,-1.6966401,-1.2434131,-1.4051965,-0.3608276,1.143074,0.025766402,1.6111364,4.019151,2.035399,1.4459143,0.6883227,-4.6929135,-0.6325965,-0.5727564,1.3581308,-0.8995021,-2.3861456,3.1155612,-0.5976189,0.08852347,0.10647581,0.11702872,0.22096749,-0.100829035,-0.008202256,0.019682985,0.14765865,0.010778512,-0.019003898,0.24557851,0.071510434,0.16062059,-0.24177992,-0.24177992,0.08258071,0.7053028,-0.07969725,0.16366416,-1.6122599,-0.042259812,0.252977,0.06379803,0.06379803,-0.10487742,1.059179,0.27417892,0.009945384,-1.5347744,0.03522563,0.042070124,0.046367966,0.046367966,0.18300194,0.76101625,-0.023983777,0.0027089368,-1.5033036,0.066696405,-0.028857857,0.1592927,0.1592927,0.26608917,0.69184107,-0.09315896,0.052090213,-1.4884216,0.08157849
296,5.92,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.24177992,-0.07969725,-0.042259812,0.06379803,0.27417892,0.03522563,0.046367966,-0.023983777,0.066696405,0.1592927,-0.09315896,0.08157849,-2.350103,3.2367923,-0.18651412,0.3206355,-0.8824003,-1.7471964,-1.2850177,-1.2446432,-0.45642647,0.8975617,0.35168,1.5377803,5.0732875,0.9169961,1.7820494,0.80071414,-4.3608713,-0.0042139054,-0.046256375,1.9155004,-0.8052449,-2.6475177,3.0824466,-1.146535,0.16062059,0.08258071,0.16366416,0.252977,-0.10487742,0.009945384,0.042070124,0.18300194,0.0027089368,-0.028857857,0.26608917,0.052090213,0.21294174,-0.2779029,-0.2779029,0.08224367,0.7718679,-0.013132155,0.20270327,-1.6118795,-0.041879416,0.27268454,0.07208808,0.07208808,-0.10739658,1.032774,0.24777395,0.022703536,-1.5695481,0.00045192242,0.054909606,0.020754851,0.020754851,0.20245975,0.7402268,-0.04477322,-0.0010341231,-1.5140951,0.055904984,-0.029516779,0.17193967,0.17193967,0.29058987,0.7053826,-0.07961744,0.03497856,-1.4601986,0.10980141
297,5.94,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.2779029,-0.013132155,-0.041879416,0.07208808,0.24777395,0.00045192242,0.020754851,-0.04477322,0.055904984,0.17193967,-0.07961744,0.10980141,-1.8061492,3.3282561,0.019018218,0.41450217,-1.3202507,-1.738687,-1.2806557,-1.0394727,-0.539571,0.6323487,0.67707515,1.4111487,5.8147087,-0.03922558,2.0006702,0.8000782,-3.9037514,0.5698835,0.40115672,2.2935164,-0.6604109,-2.7655368,2.9862754,-1.6310451,0.21294174,0.08224367,0.20270327,0.27268454,-0.10739658,0.022703536,0.054909606,0.20245975,-0.0010341231,-0.029516779,0.29058987,0.03497856,0.24183244,-0.301992,-0.301992,0.090564676,0.83847106,0.05347103,0.22234741,-1.6072228,-0.037222743,0.2810252,0.08209505,0.08209505,-0.100594476,0.9986567,0.21365666,0.0337393,-1.6030276,-0.03302753,0.056388073,-0.004035251,-0.004035251,0.21192697,0.7241569,-0.06084311,-0.0038382423,-1.5262465,0.043753505,-0.03158933,0.17902656,0.17902656,0.30434844,0.72508925,-0.059910774,0.02372807,-1.4353952,0.13460481
298,5.96,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.301992,0.05347103,-0.037222743,0.08209505,0.21365666,-0.03302753,-0.004035251,-0.06084311,0.043753505,0.17902656,-0.059910774,0.13460481,-1.2044549,3.3301582,0.23283622,0.50034845,-1.7058644,-1.6739737,-1.2395052,-0.803494,-0.60757506,0.35434428,0.9853337,1.2401688,6.209784,-0.9138793,2.02167,0.69776213,-3.2859473,1.1003144,0.7486913,2.5281305,-0.49359912,-2.8125396,2.7327101,-2.016011,0.24183244,0.090564676,0.22234741,0.2810252,-0.100594476,0.0337393,0.056388073,0.21192697,-0.0038382423,-0.03158933,0.30434844,0.02372807,0.25188783,-0.31352076,-0.31352076,0.10190896,0.9034053,0.11840528,0.22760329,-1.5984491,-0.028449059,0.2784511,0.093461506,0.093461506,-0.08638129,0.9581665,0.17316645,0.037050523,-1.63426,-0.064260006,0.05008666,-0.02741619,-0.02741619,0.2143642,0.71317744,-0.07182258,-0.005514958,-1.5394087,0.030591369,-0.03705199,0.18041189,0.18041189,0.30325028,0.750246,-0.034754038,0.01930074,-1.4146858,0.1553142
299,5.98,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.31352076,0.11840528,-0.028449059,0.093461506,0.17316645,-0.064260006,-0.02741619,-0.07182258,0.030591369,0.18041189,-0.034754038,0.1553142,-0.5764377,3.2467113,0.4386822,0.5683228,-2.02451,-1.5616244,-1.169047,-0.5489749,-0.6581086,0.06926644,1.257836,1.0354685,6.2908506,-1.7235222,1.8862255,0.5042993,-2.543117,1.5337834,1.0150045,2.6378193,-0.30893713,-2.8017545,2.307428,-2.2878065,0.25188783,0.10190896,0.22760329,0.2784511,-0.08638129,0.037050523,0.05008666,0.2143642,-0.005514958,-0.03705199,0.30325028,0.01930074,0.25028887,-0.3124902,-0.3124902,0.11051113,0.9650129,0.18001288,0.2238104,-1.5859561,-0.015956044,0.2688187,0.10570171,0.10570171,-0.06881618,0.91283596,0.12783593,0.03320438,-1.6624788,-0.09247875,0.039225705,-0.04891917,-0.04891917,0.21325225,0.707458,-0.07754201,-0.005312466,-1.5531859,0.016814113,-0.045096785,0.17608109,0.17608109,0.29095852,0.7798455,-0.00515455,0.018796314,-1.3985591,0.17144096
300,6.0,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.3124902,0.18001288,-0.015956044,0.10570171,0.12783593,-0.09247875,-0.04891917,-0.07754201,0.016814113,0.17608109,-0.00515455,0.17144096,0.051528037,3.0803807,0.6246498,0.61201,-2.266526,-1.4109384,-1.0751492,-0.28597134,-0.6888606,-0.21654034,1.4799745,0.8063347,6.114518,-2.4858935,1.6401418,0.25502467,-1.72745,1.865758,1.2174841,2.6469865,-0.107258126,-2.7288432,1.7536795,-2.4621205,0.25028887,0.11051113,0.2238104,0.2688187,-0.06881618,0.03320438,0.039225705,0.21325225,-0.005312466,-0.045096785,0.29095852,0.018796314,0.24272391,-0.29933652,-0.29933652,0.112828664,1.0216812,0.23668116,0.21454254,-1.5703126,-0.00031256676,0.25496453,0.118258,0.118258,-0.050971597,0.8643004,0.079300344,0.024964463,-1.6870815,-0.117081404,0.025310554,-0.068182,-0.068182,0.21246916,0.7070216,-0.07797843,-0.0028467935,-1.5671432,0.0028568506,-0.055903606,0.1661413,0.1661413,0.27182442,0.8126844,0.02768439,0.019760566,-1.3873432,0.18265688
301,6.0200000000000005,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.29933652,0.23668116,-0.00031256676,0.118258,0.079300344,-0.117081404,-0.068182,-0.07797843,0.0028568506,0.1661413,0.02768439,0.18265688,0.6576843,2.8334136,0.7821765,0.62781453,-2.4267797,-1.2301304,-0.9631414,-0.021820784,-0.6978604,-0.49698943,1.6419486,0.5607977,5.7319345,-3.2037551,1.3184519,-0.021535778,-0.88457906,2.1091228,1.3628758,2.5842195,0.10756358,-2.598026,1.1211222,-2.5534635,0.24272391,0.112828664,0.21454254,0.25496453,-0.050971597,0.024964463,0.025310554,0.21246916,-0.0028467935,-0.055903606,0.27182442,0.019760566,0.23229298,-0.274865,-0.274865,0.10904728,1.071889,0.28688902,0.20105776,-1.552221,0.017779112,0.23476934,0.13048849,0.13048849,-0.03155978,0.8142674,0.02926737,0.015809886,-1.707594,-0.13759398,0.010672373,-0.08492401,-0.08492401,0.21072072,0.7117291,-0.07327092,0.0005691189,-1.5808375,-0.010837436,-0.06921655,0.15081908,0.15081908,0.24725313,0.84742165,0.06242162,0.022117674,-1.3812011,0.1887989
302,6.04,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.274865,0.28688902,0.017779112,0.13048849,0.02926737,-0.13759398,-0.08492401,-0.07327092,-0.010837436,0.15081908,0.06242162,0.1887989,1.2235761,2.5103912,0.9045822,0.61152434,-2.5016494,-1.0256265,-0.8371005,0.23537719,-0.684713,-0.7661111,1.7368609,0.30710125,5.1805024,-3.8556092,0.94139636,-0.3302192,-0.030266095,2.2831347,1.4645469,2.444347,0.32003897,-2.4121163,0.440023,-2.5620656,0.23229298,0.10904728,0.20105776,0.23476934,-0.03155978,0.015809886,0.010672373,0.21072072,0.0005691189,-0.06921655,0.24725313,0.022117674,0.22290096,-0.24016397,-0.24016397,0.09261732,1.1141557,0.32915562,0.18231565,-1.5325089,0.037491202,0.20863831,0.1416927,0.1416927,-0.012542233,0.7644401,-0.020559907,0.010302838,-1.7236174,-0.15361738,0.00024015363,-0.09888298,-0.09888298,0.21052894,0.72132266,-0.06367737,0.0059175966,-1.5938168,-0.023816705,-0.08576365,0.13044097,0.13044097,0.22054307,0.882665,0.09766495,0.022122994,-1.3801832,0.18981683
303,6.0600000000000005,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.24016397,0.32915562,0.037491202,0.1416927,-0.020559907,-0.15361738,-0.09888298,-0.06367737,-0.023816705,0.13044097,0.09766495,0.18981683,1.7350519,2.1133294,0.9856024,0.5602107,-2.4913638,-0.80116796,-0.6979484,0.4796777,-0.6489652,-1.0189056,1.762166,0.050898522,4.50619,-4.467057,0.5147877,-0.65768015,0.7979703,2.4150434,1.5535505,2.2500634,0.53060836,-2.1819818,-0.24642798,-2.5147896,0.22290096,0.09261732,0.18231565,0.20863831,-0.012542233,0.010302838,0.00024015363,0.21052894,0.0059175966,-0.08576365,0.22054307,0.022122994,0.21706575,-0.19653225,-0.19653225,0.05452515,1.1469548,0.36195475,0.15738156,-1.5121163,0.05788374,0.17623335,0.15112787,0.15112787,0.0052587464,0.716458,-0.068542,0.011459509,-1.7347945,-0.16479445,0.00030772854,-0.1097339,-0.1097339,0.21442176,0.73547083,-0.049529195,0.013304251,-1.6056315,-0.03563142,-0.10408902,0.10544233,0.10544233,0.19330704,0.91703415,0.13203412,0.016899973,-1.3842679,0.18573213
304,6.08,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.19653225,0.36195475,0.05788374,0.15112787,-0.068542,-0.16479445,-0.1097339,-0.049529195,-0.03563142,0.10544233,0.13203412,0.18573213,2.1815863,1.6399592,1.0196273,0.4717592,-2.399106,-0.55885386,-0.54254603,0.70740896,-0.59073365,-1.2499316,1.718458,-0.20423654,3.7473311,-5.079281,0.046587825,-0.995379,1.5721852,2.5214643,1.6686398,2.0245826,0.7337456,-1.9048322,-0.90775836,-2.4329324,0.21706575,0.05452515,0.15738156,0.17623335,0.0052587464,0.011459509,0.00030772854,0.21442176,0.013304251,-0.10408902,0.19330704,0.016899973,0.20938799,-0.14551336,-0.14551336,-0.008981418,1.1687063,0.38370627,0.12634397,-1.4920651,0.07793498,0.13950698,0.15805814,0.15805814,0.028733589,0.6719489,-0.11305112,0.022160735,-1.7407788,-0.17077875,0.014904865,-0.11704318,-0.11704318,0.22123508,0.75376356,-0.03123647,0.022282364,-1.615853,-0.0458529,-0.11922672,0.07642211,0.07642211,0.16209537,0.9491508,0.16415077,0.007907953,-1.3933444,0.17665565
305,6.1000000000000005,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.14551336,0.38370627,0.07793498,0.15805814,-0.11305112,-0.17077875,-0.11704318,-0.03123647,-0.0458529,0.07642211,0.16415077,0.17665565,2.5509448,1.0875765,1.0025598,0.34651285,-2.225455,-0.2992166,-0.36546403,0.91463655,-0.5110744,-1.4510112,1.6058341,-0.45382434,2.890676,-5.6957765,-0.44729632,-1.3194282,2.31796,2.61784,1.83065,1.766443,0.92057496,-1.5562539,-1.548843,-2.308906,0.20938799,-0.008981418,0.12634397,0.13950698,0.028733589,0.022160735,0.014904865,0.22123508,0.022282364,-0.11922672,0.16209537,0.007907953,0.19722296,-0.088883415,-0.088883415,-0.08893251,1.1779469,0.3929469,0.09353652,-1.4733678,0.09663224,0.10667366,0.16188987,0.16188987,0.05994018,0.6325126,-0.1524874,0.038028553,-1.7413054,-0.1713053,0.03929331,-0.12034973,-0.12034973,0.22823124,0.7756871,-0.009312928,0.034877587,-1.6240569,-0.054056883,-0.12654845,0.044186875,0.044186875,0.1299719,0.9777201,0.19272006,-0.0057435054,-1.4072298,0.16277027
306,6.12,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.088883415,0.3929469,0.09663224,0.16188987,-0.1524874,-0.1713053,-0.12034973,-0.009312928,-0.054056883,0.044186875,0.19272006,0.16277027,2.831497,0.46203315,0.934865,0.19158672,-1.9718144,-0.026325226,-0.16532713,1.0961782,-0.4102003,-1.6117618,1.4284633,-0.6942709,1.9453694,-6.234672,-0.92246264,-1.5657233,3.0276406,2.6707916,1.9996278,1.4649165,1.0993873,-1.1176326,-2.131109,-2.1523633,0.19722296,-0.08893251,0.09353652,0.10667366,0.05994018,0.038028553,0.03929331,0.22823124,0.034877587,-0.12654845,0.1299719,-0.0057435054,0.18262883,-0.028567057,-0.028567057,-0.16538523,1.1736479,0.38864785,0.06499226,-1.456915,0.11308503,0.08858022,0.16233684,0.16233684,0.096476905,0.5996431,-0.18535691,0.056508124,-1.7362316,-0.16623151,0.06883565,-0.11924342,-0.11924342,0.22941723,0.8005571,0.015557051,0.051744334,-1.6298261,-0.059826016,-0.122388676,0.00977461,0.00977461,0.103102766,1.0016509,0.2166509,-0.024260258,-1.4256792,0.14432085
307,6.140000000000001,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.028567057,0.38864785,0.11308503,0.16233684,-0.18535691,-0.16623151,-0.11924342,0.015557051,-0.059826016,0.00977461,0.2166509,0.14432085,3.0158179,-0.21495092,0.8226376,0.02234897,-1.6434747,0.25368965,0.0553153,1.2435,-0.2884549,-1.7206132,1.1965442,-0.92246896,0.95454425,-6.547178,-1.3256781,-1.6580181,3.6647694,2.6619122,2.137982,1.0896817,1.2690029,-0.5806181,-2.5985637,-1.9689211,0.18262883,-0.16538523,0.06499226,0.08858022,0.096476905,0.056508124,0.06883565,0.22941723,0.051744334,-0.122388676,0.103102766,-0.024260258,0.17453153,0.033545025,0.033545025,-0.22364272,1.1554389,0.37043887,0.05233503,-1.4432908,0.12670922,0.0860961,0.159433,0.159433,0.13133794,0.5745912,-0.2104088,0.07758597,-1.7255388,-0.1555388,0.10367406,-0.11337341,-0.11337341,0.22522008,0.82754767,0.042547643,0.06978594,-1.6328046,-0.06280458,-0.104601026,-0.025549863,-0.025549863,0.08539245,1.0201367,0.23513669,-0.041674234,-1.4483103,0.1216898
308,6.16,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.033545025,0.37043887,0.12670922,0.159433,-0.2104088,-0.1555388,-0.11337341,0.042547643,-0.06280458,-0.025549863,0.23513669,0.1216898,3.1056042,-0.91044897,0.6812098,-0.14519171,-1.2525951,0.53463537,0.29350036,1.3495302,-0.14892547,-1.7662237,0.9242906,-1.1315508,0.006745386,-6.533136,-1.5710744,-1.5945433,4.1657124,2.5923324,2.242506,0.65698636,1.403507,0.049384594,-2.915996,-1.7238041,0.17453153,-0.22364272,0.05233503,0.0860961,0.13133794,0.07758597,0.10367406,0.22522008,0.06978594,-0.104601026,0.08539245,-0.041674234,0.17908323,0.09573432,0.09573432,-0.26242313,1.1236207,0.33862072,0.05454173,-1.4327779,0.13722217,0.09258509,0.15343094,0.15343094,0.15764779,0.5582391,-0.22676092,0.09560894,-1.7094091,-0.13940907,0.1432982,-0.102463655,-0.102463655,0.21624184,0.85572654,0.070726514,0.08667241,-1.6327397,-0.06273961,-0.07663278,-0.06038401,-0.06038401,0.075770654,1.0326558,0.24765581,-0.052880287,-1.4745457,0.095454335
309,6.18,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.09573432,0.33862072,0.13722217,0.15343094,-0.22676092,-0.13940907,-0.102463655,0.070726514,-0.06273961,-0.06038401,0.24765581,0.095454335,3.109465,-1.5909088,0.52564716,-0.30010375,-0.81760705,0.8064847,0.5454879,1.4089441,0.003245771,-1.7417074,0.6259557,-1.3117754,-0.8329695,-6.195834,-1.665473,-1.4279126,4.474413,2.4274333,2.3066614,0.18537505,1.4842818,0.7269565,-3.0870166,-1.3916967,0.17908323,-0.26242313,0.05454173,0.09258509,0.15764779,0.09560894,0.1432982,0.21624184,0.08667241,-0.07663278,0.075770654,-0.052880287,0.19069697,0.15642026,0.15642026,-0.28549397,1.079088,0.29408795,0.05914306,-1.4255315,0.14446855,0.103561625,0.14472671,0.14472671,0.17408258,0.55106586,-0.23393416,0.11059599,-1.6882148,-0.11821473,0.18214354,-0.08639674,-0.08639674,0.20333803,0.8840955,0.099095464,0.10157151,-1.6294976,-0.059497595,-0.0439701,-0.093306966,-0.093306966,0.06996631,1.0389197,0.25391966,-0.057463534,-1.5036287,0.06637132
310,6.2,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.15642026,0.29408795,0.14446855,0.14472671,-0.23393416,-0.11821473,-0.08639674,0.099095464,-0.059497595,-0.093306966,0.25391966,0.06637132,3.0342975,-2.2266417,0.36232075,-0.43521142,-0.35866135,1.0597188,0.80334574,1.4184489,0.16210341,-1.646148,0.31319106,-1.4541534,-1.5832363,-5.581295,-1.6955153,-1.1967919,4.5797358,2.1748452,2.2917562,-0.30439806,1.5050623,1.3935823,-3.140277,-0.98244715,0.19069697,-0.28549397,0.05914306,0.103561625,0.17408258,0.11059599,0.18214354,0.20333803,0.10157151,-0.0439701,0.06996631,-0.057463534,0.19513798,0.21400191,0.21400191,-0.29527852,1.0232556,0.23825556,0.06185686,-1.4216381,0.14836192,0.116040856,0.1338036,0.1338036,0.18302724,0.55317736,-0.23182267,0.12512136,-1.6624674,-0.09246731,0.21259363,-0.065320015,-0.065320015,0.18808515,0.91164213,0.12664211,0.1106581,-1.6231183,-0.05311823,-0.00719811,-0.12292795,-0.12292795,0.06433436,1.0388241,0.25382406,-0.05532737,-1.5346467,0.035353303
311,6.22,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.21400191,0.23825556,0.14836192,0.1338036,-0.23182267,-0.09246731,-0.065320015,0.12664211,-0.05311823,-0.12292795,0.25382406,0.035353303,2.8790824,-2.7916203,0.19466881,-0.54615515,0.105573416,1.2873712,1.0538363,1.3773321,0.31897026,-1.4810493,-0.004778981,-1.5509027,-2.3210406,-4.7325387,-1.6907902,-0.9298872,4.5013704,1.8614228,2.149715,-0.78695285,1.4417095,2.0260563,-3.102049,-0.5100215,0.19513798,-0.29527852,0.06185686,0.116040856,0.18302724,0.12512136,0.21259363,0.18808515,0.1106581,-0.00719811,0.06433436,-0.05532737,0.18496114,0.266799,0.266799,-0.29012993,0.95803016,0.17303014,0.063573726,-1.4211023,0.14889777,0.13058996,0.12122442,0.12122442,0.18941525,0.564381,-0.22061902,0.14039552,-1.6327833,-0.06278324,0.23091215,-0.039687403,-0.039687403,0.17031632,0.9373661,0.1523661,0.11379965,-1.6138115,-0.04381144,0.0321887,-0.1479454,-0.1479454,0.05441577,1.0323856,0.24738556,-0.04420937,-1.5665292,0.0034708977
312,6.24,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.266799,0.17303014,0.14889777,0.12122442,-0.22061902,-0.06278324,-0.039687403,0.1523661,-0.04381144,-0.1479454,0.24738556,0.0034708977,2.6398547,-3.26127,0.026791766,-0.62895954,0.560182,1.4842052,1.2816308,1.2861986,0.4653402,-1.2508729,-0.3219269,-1.5941223,-3.0740232,-3.6706264,-1.645982,-0.63206184,4.2801294,1.5055239,1.8644171,-1.2495987,1.2982755,2.596766,-3.0052247,0.024530435,0.18496114,-0.29012993,0.063573726,0.13058996,0.18941525,0.14039552,0.23091215,0.17031632,0.11379965,0.0321887,0.05441577,-0.04420937,0.15750423,0.31306365,0.31306365,-0.26671565,0.8857913,0.100791276,0.06809937,-1.4237951,0.14620495,0.14792773,0.10762383,0.10762383,0.19525519,0.58422667,-0.20077336,0.15482846,-1.5998861,-0.029886007,0.23273613,-0.010300418,-0.010300418,0.15344992,0.96035475,0.17535472,0.10841779,-1.6019834,-0.031983376,0.06879254,-0.16725688,-0.16725688,0.03921654,1.0197238,0.23472375,-0.024112927,-1.5980812,-0.028081179
313,6.26,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.31306365,0.100791276,0.14620495,0.10762383,-0.20077336,-0.029886007,-0.010300418,0.17535472,-0.031983376,-0.16725688,0.23472375,-0.028081179,2.3132324,-3.6119428,-0.13463862,-0.6800293,0.99228287,1.6448609,1.4693493,1.1494322,0.5914005,-0.96557355,-0.6330888,-1.5776017,-3.8355374,-2.411221,-1.5378611,-0.30803248,3.9394653,1.1074374,1.4207149,-1.6566807,1.0647554,3.0548818,-2.8596756,0.6029703,0.15750423,-0.26671565,0.06809937,0.14792773,0.19525519,0.15482846,0.23273613,0.15344992,0.10841779,0.06879254,0.03921654,-0.024112927,0.114149064,0.35105026,0.35105026,-0.22387488,0.80932975,0.024329722,0.07578608,-1.429456,0.14054406,0.16363092,0.09362702,0.09362702,0.19627792,0.6119656,-0.17303443,0.16249348,-1.5646666,0.0053334236,0.2176829,0.021717252,0.021717252,0.13878776,0.9798248,0.19482476,0.09355326,-1.5882341,-0.018234015,0.09540565,-0.180086,-0.180086,0.023921868,1.0011286,0.21612853,0.0013657641,-1.6280706,-0.05807054
314,6.28,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.35105026,0.024329722,0.14054406,0.09362702,-0.17303443,0.0053334236,0.021717252,0.19482476,-0.018234015,-0.180086,0.21612853,-0.05807054,1.8993301,-3.8230765,-0.28304392,-0.6998403,1.3869454,1.76097,1.6008835,0.9735006,0.6874709,-0.6414562,-0.9297626,-1.4994696,-4.5714993,-0.99020225,-1.3691834,0.0025998116,3.4635608,0.64015347,0.83552676,-1.9896724,0.7451564,3.3429933,-2.6352036,1.1824199,0.114149064,-0.22387488,0.07578608,0.16363092,0.19627792,0.16249348,0.2176829,0.13878776,0.09355326,0.09540565,0.023921868,0.0013657641,0.059225626,0.37912494,0.37912494,-0.1622312,0.73175085,-0.05324918,0.08468566,-1.4377307,0.13226938,0.17488003,0.0797929,0.0797929,0.19520259,0.6466166,-0.13838345,0.15799439,-1.52823,0.0417701,0.1863232,0.05496694,0.05496694,0.12307041,0.99509543,0.2100954,0.07489267,-1.5732555,-0.0032554865,0.1095389,-0.18603128,-0.18603128,0.012735924,0.9771063,0.19210625,0.024704387,-1.6553684,-0.085368395
315,6.3,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.37912494,-0.05324918,0.13226938,0.0797929,-0.13838345,0.0417701,0.05496694,0.2100954,-0.0032554865,-0.18603128,0.19210625,-0.085368395,1.4037337,-3.878946,-0.41373265,-0.69170594,1.7325487,1.8218361,1.6624844,0.7635312,0.74892414,-0.29726365,-1.201113,-1.3648905,-5.230066,0.54081714,-1.1596766,0.273069,2.8879747,0.083939455,0.13572891,-2.2630906,0.39008433,3.4425538,-2.3120685,1.6956625,0.059225626,-0.1622312,0.08468566,0.17488003,0.19520259,0.15799439,0.1863232,0.12307041,0.07489267,0.1095389,0.012735924,0.024704387,0.0031055734,0.3959538,0.3959538,-0.092560954,0.65622896,-0.12877107,0.090164,-1.448248,0.12175202,0.18052565,0.06658396,0.06658396,0.1967982,0.68706584,-0.09793419,0.13831462,-1.4919009,0.07809913,0.14437017,0.08790074,0.08790074,0.1070349,1.0056154,0.22061533,0.056919508,-1.5577486,0.012251496,0.113218054,-0.18503994,-0.18503994,0.012150703,0.9484517,0.16345167,0.043284357,-1.6790148,-0.10901475
